x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,label
0.0,0.0,0.0,0.23684570830260993,-0.23748786000894634,-0.08692170998399608,0.34155760116118755,-0.5986044707594432,-0.10505494056464931,0.37301871112433027,-0.9108799901420841,-0.12484579448319792,0.43180464175969563,-1.1652779952112002,-0.14441777501453454,0.12922346032666238,-0.9715972399997189,-0.006764764625530588,0.13135681998620397,-1.351393088181328,-0.07617393337460393,0.12779098191652513,-1.5690606281647073,-0.14282642508355978,0.12667827325775477,-1.7790932374732678,-0.19494388407961966,0.016430850737064774,-0.9835691492629353,-0.020424237640026155,0.019284548059051655,-1.4095592059549595,-0.08347666381194627,0.020688742609490513,-1.6745303753340244,-0.15458958324852456,0.02712836494610123,-1.9154176580279592,-0.21194176315044624,-0.09259622232122575,-0.9336565139620481,-0.05318593365780283,-0.1000580269503748,-1.3365653648104467,-0.12424726207322752,-0.1023492898139012,-1.5796591488647993,-0.18199016908472426,-0.09646741798446333,-1.7987196239003298,-0.22255807385783277,-0.2018386670627608,-0.8293953613389183,-0.0969782547340163,-0.22298022165538406,-1.1485609730656587,-0.1663192331465856,-0.22733305361737055,-1.354778504050447,-0.20553967998112627,-0.22404582057331923,-1.5509057230498504,-0.23323653699576669,Pataka
0.0,0.0,0.0,0.23473088185503344,-0.23433300370258808,-0.08679605396423826,0.3377876705285994,-0.5948098844249201,-0.10686205544839268,0.37304032768910955,-0.9078873087206223,-0.12854494130179325,0.4359059825169366,-1.163709903665974,-0.1502974422307499,0.12927403921221575,-0.9731668906620319,-0.011160386547666183,0.1319761287616396,-1.3530789585022518,-0.08294929399629339,0.12806272329641868,-1.5698316054165833,-0.15111170739568344,0.12527050364591674,-1.7783663184719012,-0.2036385260878322,0.01566894579154993,-0.98433105420845,-0.026294917341150192,0.02091798142667064,-1.4150083574360326,-0.09081945850276943,0.022038169825784135,-1.6852244302988746,-0.16215148868238946,0.026292056709061665,-1.930210920757869,-0.21907026831356693,-0.09478912004549665,-0.9315197113805664,-0.06024141059562845,-0.10110638779409932,-1.3382686061987386,-0.13249552316685526,-0.10297046688661797,-1.5826548338115185,-0.1896841490563913,-0.09738367005781928,-1.8030232029699047,-0.22920562033145658,-0.20638777596449637,-0.8231148709044982,-0.10507920905638042,-0.2257559548885243,-1.142843697176643,-0.17615647322154085,-0.22928952635634467,-1.3508099286739033,-0.21518524385602955,-0.22673033926094405,-1.548345459791366,-0.24187764958801383,Pataka
0.0,0.0,0.0,0.23654895252506977,-0.22789264090150646,-0.08129206195746301,0.33677666843941495,-0.5883527695993772,-0.09872476262982806,0.3699786904690107,-0.902886015940114,-0.11804254466585688,0.43137938092705597,-1.1498437422899157,-0.13774811539028955,0.12925263125190753,-0.9741525989038202,-0.011410014540558297,0.12945156285123718,-1.3507779532250312,-0.08222696394458591,0.12368291198578878,-1.5697847390130726,-0.15068113657371782,0.11567986724491157,-1.7781884340053329,-0.2033107322409017,0.013629053334137466,-0.9863709466658626,-0.027895692687597715,0.01668402863445382,-1.4188425781242862,-0.09131838132994666,0.017055940260210206,-1.689440131366131,-0.1616207982529308,0.014531510143958126,-1.9304636741944503,-0.21661308359961273,-0.09658608886037871,-0.9317106289966793,-0.06186423131706226,-0.10764538820446184,-1.3384626525797143,-0.1322477640388888,-0.10967938842011576,-1.5818761159633241,-0.18727053563032334,-0.10878378501863213,-1.799647917569032,-0.2244918303579506,-0.2091196020271468,-0.8190866508398623,-0.10610873899562095,-0.22731138049574814,-1.135752769233862,-0.17583287103429976,-0.22964080830011716,-1.343813611051715,-0.2131260922824242,-0.2296992907179265,-1.5401990321159853,-0.23749749766975145,Pataka
0.0,0.0,0.0,0.23845726971048983,-0.22638893184937542,-0.08206878382034417,0.33925788438811444,-0.5914348523897002,-0.09657390784213389,0.3788223571781421,-0.9078594873013174,-0.11246748555545773,0.437780271417948,-1.1530698099466714,-0.12883687607762806,0.13311648913359994,-0.9686098757302088,-0.007481810100539725,0.13420330301370303,-1.344369231563286,-0.0743374862893957,0.12929699175115952,-1.5636206624220284,-0.14101278801385708,0.12120262599710781,-1.7746967838691783,-0.1931484880195492,0.01780046660884236,-0.9821995333911576,-0.022651749399202514,0.019857780758269567,-1.4111174123214092,-0.08329969136667241,0.01915431677238607,-1.6824007897977864,-0.1539320638055995,0.016113598955428732,-1.9280165170818113,-0.2095425528590337,-0.09165640648230121,-0.9294801834002998,-0.05529907131720755,-0.10199907498192151,-1.330924485470133,-0.12377107972839291,-0.1040941841913422,-1.574625247795578,-0.17943442924557704,-0.10372867942230113,-1.7954658556865641,-0.21730184207031025,-0.20400803341778806,-0.8198955575155705,-0.0982369934344923,-0.22021506761838228,-1.1352442686491167,-0.16657224641522303,-0.22008676574402183,-1.341558807374594,-0.20324393290035017,-0.2173705546649262,-1.5358795459541257,-0.22736010960698932,Pataka
0.0,0.0,0.0,0.24252248784877178,-0.2201371521722287,-0.08393780569989182,0.3409102584793807,-0.5765795198135576,-0.10152817758980348,0.38464367818663986,-0.897530539252446,-0.1190479056499266,0.4423391110813999,-1.1502590238795374,-0.13632570933180166,0.1273872754536659,-0.9711894847577153,-0.015959499946263934,0.12731678895980117,-1.3562324931734857,-0.08737722726683828,0.12342138457664142,-1.5869748791170615,-0.15503778729508508,0.11465942856151891,-1.79977062053941,-0.20611074137565172,0.01339066234834332,-0.9866093376516567,-0.029820585052271985,0.013708597459558608,-1.4215579957930005,-0.09628341953329513,0.014009283891719692,-1.705944985664483,-0.16679256394380473,0.008909548766164692,-1.9556443225413476,-0.21922677678262123,-0.09774779801964653,-0.9321791263199085,-0.060851736609515365,-0.11531264069910668,-1.3424506121369724,-0.1331234337928247,-0.11405721657226978,-1.5940717315687842,-0.1874926104406493,-0.10898433344437754,-1.820841886580332,-0.22192162648555702,-0.21352680570593763,-0.8173048817770876,-0.10200848337438576,-0.23475247073342037,-1.135723888366922,-0.1725355232894141,-0.23244823368398498,-1.3439477974788772,-0.20904735229365531,-0.22409474503608656,-1.5423412648353791,-0.23096212535837918,Pataka
0.0,0.0,0.0,0.24169397340526666,-0.2239075200232912,-0.08541463889553116,0.33970922779613083,-0.5803733497124252,-0.10385174711934046,0.38177865647875275,-0.9014538981545299,-0.12226923171937967,0.441077046594258,-1.1550511834240422,-0.14039764212183595,0.12638746331043826,-0.97216801516898,-0.01702964351978994,0.12657035409140602,-1.3559330326373704,-0.08869780692778233,0.12382810643240802,-1.5844706602338625,-0.15603485031356043,0.11695633347989352,-1.7960481851292898,-0.2070726464109497,0.011322146235383591,-0.9886778537646164,-0.030453104447449118,0.011239520451088506,-1.422299501571561,-0.09743193256502208,0.012056958687850556,-1.7046059047170596,-0.16850257055490941,0.008537100276879931,-1.9531915648172355,-0.22195273783034555,-0.10092934511360395,-0.9355222729406313,-0.06125297379658817,-0.11857802696311437,-1.34390749959894,-0.13412817864354665,-0.11748634539286054,-1.5943739175093878,-0.1898649796851143,-0.11195440987736477,-1.8201443704546534,-0.22579998930684045,-0.21750745674493774,-0.822390770569921,-0.10229435552808297,-0.23888729620211047,-1.1382661731153152,-0.17361972927514185,-0.23602668014426276,-1.3457814802381405,-0.211796914884961,-0.2269455494224736,-1.5446206622391625,-0.23540997146709808,Pataka
0.0,0.0,0.0,0.23844733950737482,-0.2215265169395708,-0.08349892288026835,0.3359996020180506,-0.5764890121527426,-0.10151193929386812,0.37942585535026774,-0.8937762231401629,-0.11969528488160522,0.4372587211228734,-1.1464407438475686,-0.1373920353515636,0.1261139642844613,-0.9729318442917898,-0.017064419311703053,0.12730531136982826,-1.355803751833752,-0.08854316194305055,0.12237304533597268,-1.58590354061003,-0.15555167883101734,0.11329603118812276,-1.7982793035093134,-0.20610176729104437,0.012709806004218534,-0.9872901939957814,-0.03164297935212495,0.009319812837108253,-1.4182802353513777,-0.10090947880387882,0.00524411756134333,-1.7038245341392964,-0.17352640410003103,-0.0021929844915121624,-1.954279410429837,-0.22753232491684444,-0.0992713440559521,-0.9307439013999721,-0.06301126366196504,-0.11731223335998303,-1.3365953683736886,-0.13785464992219512,-0.12010172671077014,-1.5887968452505477,-0.19414296891066757,-0.11787300923173334,-1.814990647238564,-0.2296704569521824,-0.2160589057835279,-0.8145197143068756,-0.10419916437029494,-0.23428699881700607,-1.1317134626490042,-0.1770728567053742,-0.23146724844301628,-1.3420805211781528,-0.21577160098322354,-0.2234096917885966,-1.54239951002185,-0.23918847185385916,Pataka
0.0,0.0,0.0,0.2350957418145442,-0.2115060364422253,-0.07633843249409716,0.33448717112711784,-0.5652684941283704,-0.08881677620226701,0.3841527447754392,-0.8730708859181211,-0.10309840200196661,0.44144977083876735,-1.116712879893144,-0.11741342139611534,0.13906219097629277,-0.9544471288204287,-0.0057671447331915865,0.14634655154622922,-1.3274221278172214,-0.07275405979609986,0.1450402321995179,-1.5516326662959576,-0.1378009917639485,0.13805378839776314,-1.7599167946950394,-0.1879601971950267,0.028807458703684063,-0.9711925412963159,-0.024006798798617907,0.030091832888578054,-1.3949488686686864,-0.09089005656147257,0.02864542279459185,-1.6755614736830036,-0.16415025644875506,0.02230559990369209,-1.9226888967871567,-0.21897475695895768,-0.08226148385839298,-0.9172217747598751,-0.05886777160793541,-0.094250976694059,-1.319458497309971,-0.13383097763305574,-0.09445529062918302,-1.5689110774877393,-0.19211289360153783,-0.09109562071307982,-1.7934691556719913,-0.22885800690664757,-0.19915162691576785,-0.8037647507316248,-0.10287999165932829,-0.21307972847475212,-1.1242345169269752,-0.17656199211220477,-0.2100951864675921,-1.3356568034659382,-0.2166572806919784,-0.20208959143662167,-1.536789048414789,-0.24141283398235533,Pataka
0.0,0.0,0.0,0.2310445704326862,-0.2029270463597441,-0.07681648722141549,0.3363329317248911,-0.551003082932804,-0.09149106832284448,0.3904048968921638,-0.8524382759360961,-0.10759409463053186,0.44482843461767874,-1.0942415304356037,-0.12463821729491098,0.15401511982228805,-0.9388493667069157,-0.01588739677908858,0.1609829690359803,-1.3074649574831527,-0.08580316983613927,0.15973638841165402,-1.5304712367223219,-0.15189236910607343,0.15274308079923163,-1.737089002121504,-0.20291171590346413,0.04338084716213291,-0.9566191528378671,-0.03482795129692809,0.04517077520295585,-1.3754706390225455,-0.10400531930019592,0.045158882871369106,-1.6519253728884615,-0.1779157637007709,0.0398168475226027,-1.8959408653371392,-0.23400144195964193,-0.06880277607541253,-0.9042995007070652,-0.06970581440879185,-0.07490548018900527,-1.3021653381170457,-0.1464146400516186,-0.07184747723565484,-1.5505522314286486,-0.2062325834305542,-0.06647672410839006,-1.7745537226389383,-0.24535624015866722,-0.18710302185907446,-0.7929764418196747,-0.11332573597578184,-0.1972410143084129,-1.1057972649927725,-0.1887653029786315,-0.1894985778973706,-1.3129688606785166,-0.23058570005389314,-0.1771583018208569,-1.510348574809769,-0.2576751540839973,Pataka
0.0,0.0,0.0,0.23368413790647782,-0.18277559075337188,-0.08029490462365153,0.353415820939878,-0.5174504119130555,-0.09447695925528533,0.4122765737160371,-0.81313634934993,-0.1080090015784873,0.4674303315367702,-1.045552753014453,-0.12193823263189048,0.1883267962264642,-0.9048422980030554,-0.017597976668720594,0.20156777580645052,-1.2668074290202351,-0.0843693015618478,0.20684653525347152,-1.4900331660025705,-0.1481674110106834,0.2061645214502243,-1.692443872523677,-0.19712584634365474,0.07335123505441388,-0.9266487649455861,-0.03285956551094738,0.08074827733310691,-1.3354491482017363,-0.10009642602457362,0.090434448270691,-1.6115781600828825,-0.17063164722712282,0.09455511952018,-1.8520587264556305,-0.2228467883444066,-0.042790460160738876,-0.8795913532153595,-0.0645953200631841,-0.042694252390300884,-1.2715680873689812,-0.14076071799701095,-0.0306901931756165,-1.51801002615071,-0.19878968869027525,-0.017235142746995474,-1.7370585997763597,-0.23452197362139937,-0.1637011163525135,-0.7761841772797646,-0.10521956469523559,-0.16588222525491636,-1.0885166268254653,-0.179422749942784,-0.15319760733671556,-1.2922495482343306,-0.21989646664753434,-0.13566048859852325,-1.484682764292332,-0.24446146030329952,Pataka
0.0,0.0,0.0,0.23479367196117268,-0.18099154358861405,-0.08001881653323911,0.355767749079325,-0.5096309843873066,-0.0939507264377906,0.4127272976593387,-0.8044918311254561,-0.10692590142388513,0.4694372762590557,-1.0327796285075423,-0.1204953692107599,0.19287431426105603,-0.901721107261098,-0.018051595304706885,0.2029261051742062,-1.2662799417555775,-0.0836531150933266,0.20666922635877227,-1.4926136027637817,-0.14607704210096367,0.20577653373694194,-1.6963744646715353,-0.19390382493651404,0.07737534999361505,-0.9226246500063849,-0.03307640499902651,0.0829858751275918,-1.3354861600933146,-0.09868725312986563,0.09285580220207798,-1.6104984800399724,-0.1672450351795105,0.09749290156812566,-1.8449351092340036,-0.21746249830751713,-0.03966928549451623,-0.8747602645510354,-0.06450566290114743,-0.044933395154468564,-1.272748706512731,-0.1395965573249896,-0.034693741124281904,-1.5185839217625536,-0.19613769909050865,-0.02207348773190425,-1.7336964039468394,-0.23014717966441675,-0.1630060498437188,-0.7702895166038599,-0.10477254615604734,-0.16814768852089507,-1.0884797571492115,-0.1778985644264211,-0.15659346404332508,-1.291867635350148,-0.2172144281468136,-0.13871060081058822,-1.4825238878409197,-0.24035876564221773,Pataka
0.0,0.0,0.0,0.2297853050001521,-0.18402932606100836,-0.07922434720545575,0.3442481685020186,-0.5120451798217878,-0.09244612438770351,0.3967705521949823,-0.8050627635379001,-0.10479853924789205,0.45312150799015133,-1.02851841876889,-0.11832205390379169,0.18455585571125566,-0.909458004211083,-0.01545843760343286,0.1964634882148287,-1.265855759893906,-0.07785955485903864,0.19623192068898798,-1.4845986161511466,-0.14076474135333467,0.19117041020427158,-1.686007130367241,-0.189741355506356,0.0703224163547842,-0.9296775836452158,-0.028740918565886522,0.07317393672460636,-1.3314367713897621,-0.09009263083008685,0.07606123506032915,-1.6019144839016053,-0.16040957538190642,0.07304780702915022,-1.8383600138858078,-0.213325939193038,-0.04431109320564062,-0.8796443241513389,-0.057412632831674436,-0.04510810098058831,-1.2623069813775687,-0.12851277684210907,-0.03769315876653731,-1.5055164429843078,-0.18726968749224499,-0.031043733122424696,-1.7233285775018752,-0.22491756734686774,-0.16641927110061183,-0.7721166978322427,-0.09446522998636987,-0.17023650801776796,-1.0690326783904631,-0.16513623419555687,-0.15784562566140806,-1.256502789568431,-0.20317853727103577,-0.14262053485421014,-1.4319082656251816,-0.226320059488287,Pataka
